X_pos,Y_pos,Z_pos,X_pos_ref,Y_pos_ref,Z_pos_ref,X_vel,Y_vel,Z_vel,X_vel_ref,Y_vel_ref,Z_vel_ref,X_pos_err,X_pos_err_upper,X_pos_err_lower,Y_pos_err,Y_pos_err_upper,Y_pos_err_lower,Z_pos_err,Z_pos_err_upper,Z_pos_err_lower,X_vel_err,X_vel_err_upper,X_vel_err_lower,Y_vel_err,Y_vel_err_upper,Y_vel_err_lower,Z_vel_err,Z_vel_err_upper,Z_vel_err_lower
[25.78487126],[-132.46687265],[21.38909415],23.734009913695647,-131.08456579834214,47.908679333163334,[4.94304271],[1.04055264],[2.67510335],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-5.69128667],22.725876908834326,-22.725876908834326,[-1.0119308],22.725876908834326,-22.725876908834326,[22.33274976],22.725876908834326,-22.725876908834326,[1.29140152],4.1680065123709555,-4.1680065123709555,[-4.57602909],,,[-3.08343296],,
[25.88118652],[-132.44347153],[21.44806833],23.8180467764848,-131.1206751531875,47.944523557020986,[4.81576314],[1.17005633],[2.94870857],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-5.66182547],22.784724480158406,-22.784724480158406,[-1.106075],22.784724480158406,-22.784724480158406,[22.26981578],22.784724480158406,-22.784724480158406,[1.47306019],4.173401285182949,-4.173401285182949,[-4.70720984],,,[-3.14669909],,
[25.97825218],[-132.4202462],[21.50980917],23.90208363927395,-131.15678450803287,47.98036778087864,[4.85328315],[1.16126648],[3.08704197],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-5.62951061],22.84372504257132,-22.84372504257132,[-1.20445151],22.84372504257132,-22.84372504257132,[22.20725383],22.84372504257132,-22.84372504257132,[1.61574306],4.178789093405731,-4.178789093405731,[-4.91882595],,,[-3.12809739],,
[26.07371633],[-132.39792302],[21.57629527],23.986120502063102,-131.19289386287824,48.01621200473629,[4.77320756],[1.11615887],[3.32430543],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-5.60140455],22.902878199630287,-22.902878199630287,[-1.30013901],22.902878199630287,-22.902878199630287,[22.14531857],22.902878199630287,-22.902878199630287,[1.40530277],4.18416996394347,-4.18416996394347,[-4.78437487],,,[-3.09676291],,
[26.1679812],[-132.37150027],[21.64906906],24.070157364852253,-131.2290032177236,48.05205622859394,[4.71324348],[1.32113737],[3.63868907],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-5.57708683],22.962183555930174,-22.962183555930174,[-1.39823057],22.962183555930174,-22.962183555930174,[22.08818543],22.962183555930174,-22.962183555930174,[1.21588619],4.189543923527559,-4.189543923527559,[-4.9045778],,,[-2.85665687],,
[26.26058515],[-132.34281817],[21.72366677],24.154194227641405,-131.26511257256897,48.08790045245159,[4.63019749],[1.43410504],[3.72988588],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-5.55477306],23.021640717116355,-23.021640717116355,[-1.49404949],23.021640717116355,-23.021640717116355,[22.03129176],23.021640717116355,-23.021640717116355,[1.11568859],4.194910998718171,-4.194910998718171,[-4.79094606],,,[-2.84468383],,
[26.34868673],[-132.30624391],[21.79890152],24.238231090430556,-131.30122192741433,48.123744676309244,[4.40507901],[1.82871323],[3.76173739],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-5.52847036],23.081249289897173,-23.081249289897173,[-1.59227273],23.081249289897173,-23.081249289897173,[21.97226693],23.081249289897173,-23.081249289897173,[1.31513474],4.200271215905789,-4.200271215905789,[-4.91116202],,,[-2.95124138],,
[26.43297562],[-132.26553337],[21.87577207],24.322267953219708,-131.3373312822597,48.159588900166895,[4.21444422],[2.03552682],[3.84352754],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-5.49975203],23.14100888205607,-23.14100888205607,[-1.68730739],23.14100888205607,-23.14100888205607,[21.91136114],23.14100888205607,-23.14100888205607,[1.43591671],4.20562460131271,-4.20562460131271,[-4.75173304],,,[-3.04528968],,
[26.51238982],[-132.22103797],[21.95864267],24.40630481600886,-131.37344063710506,48.19543312402455,[3.97071011],[2.22476978],[4.14352991],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-5.46909699],23.200919102463306,-23.200919102463306,[-1.77743469],23.200919102463306,-23.200919102463306,[21.84514549],23.200919102463306,-23.200919102463306,[1.53275176],4.210971180994557,-4.210971180994557,[-4.50636474],,,[-3.31078241],,
[26.58795734],[-132.17474127],[22.0442792],24.49034167879801,-131.40954999195043,48.2312773478822,[3.77837614],[2.314835],[4.28182653],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-5.43867501],23.26097956108739,-23.26097956108739,[-1.87355647],23.26097956108739,-23.26097956108739,[21.78188604],23.26097956108739,-23.26097956108739,[1.52109921],4.2163109808417465,-4.2163109808417465,[-4.80608922],,,[-3.16297263],,
[26.66834111],[-132.13020597],[22.12549847],24.574378541587162,-131.4456593467958,48.26712157173985,[4.01918829],[2.22676501],[4.0609634],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-5.41570553],23.321189869006112,-23.321189869006112,[-1.97095248],23.321189869006112,-23.321189869006112,[21.72696854],23.321189869006112,-23.321189869006112,[1.14847398],4.221644026580958,-4.221644026580958,[-4.86980032],,,[-2.74587484],,
[26.75265206],[-132.08460964],[22.20638118],24.658415404376314,-131.48176870164116,48.3029657955975,[4.2155476],[2.2798165],[4.04413552],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-5.38739466],23.381549638417283,-23.381549638417283,[-2.07426262],23.381549638417283,-23.381549638417283,[21.6699384],23.381549638417283,-23.381549638417283,[1.41554357],4.226970343776578,-4.226970343776578,[-5.16550705],,,[-2.8515072],,
[26.83624649],[-132.04003706],[22.28861538],24.742452267165465,-131.51787805648652,48.33881001945515,[4.17972154],[2.22862929],[4.11171008],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-5.3487779],23.442058482649067,-23.442058482649067,[-2.1822791],23.442058482649067,-23.442058482649067,[21.61099673],23.442058482649067,-23.442058482649067,[1.93083803],4.232289957832129,-4.232289957832129,[-5.40082391],,,[-2.94708348],,
[26.91532291],[-131.99286949],[22.37016836],24.826489129954616,-131.5539874113319,48.374654243312804,[3.95382069],[2.35837865],[4.07764893],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-5.31339776],23.502716016170055,-23.502716016170055,[-2.293837],23.502716016170055,-23.502716016170055,[21.55415018],23.502716016170055,-23.502716016170055,[1.76900656],4.237602893991682,-4.237602893991682,[-5.57789519],,,[-2.84232709],,
[27.00026982],[-131.94881434],[22.44671323],24.910525992743768,-131.59009676617725,48.410498467170456,[4.24734584],[2.20275703],[3.82724358],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-5.27238629],23.563521854598974,-23.563521854598974,[-2.4062257],23.563521854598974,-23.563521854598974,[21.492538],23.563521854598974,-23.563521854598974,[2.05057385],4.242909177341259,-4.242909177341259,[-5.61943494],,,[-3.08060917],,
[27.084659],[-131.89798267],[22.52084146],24.99456285553292,-131.62620612102262,48.44634269102811,[4.21945896],[2.54158351],[3.70641173],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-5.23053496],23.624475614714086,-23.624475614714086,[-2.52111153],23.624475614714086,-23.624475614714086,[21.43238963],23.624475614714086,-23.624475614714086,[2.0925666],4.24820883281021,-4.24820883281021,[-5.7442918],,,[-3.00741834],,
[27.16922227],[-131.85259348],[22.59620431],25.07859971832207,-131.66231547586798,48.48218691488576,[4.22816359],[2.26945979],[3.76814218],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-5.17898567],23.68557691446225,-23.68557691446225,[-2.63658659],23.68557691446225,-23.68557691446225,[21.37003675],23.68557691446225,-23.68557691446225,[2.57746419],4.253501885172579,-4.253501885172579,[-5.77375266],,,[-3.11764408],,
[27.25034537],[-131.80026351],[22.67249426],25.162636581111222,-131.69842483071335,48.51803113874341,[4.05615481],[2.61649851],[3.81449751],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-5.12442309],23.746825372967717,-23.746825372967717,[-2.75427949],23.746825372967717,-23.746825372967717,[21.30572148],23.746825372967717,-23.746825372967717,[2.72812889],4.25878835904846,-4.25878835904846,[-5.88464524],,,[-3.2157636],,
[27.3379264],[-131.75031231],[22.73871659],25.246673443900374,-131.73453418555872,48.55387536260106,[4.37905162],[2.49756013],[3.31111672],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-5.06979064],23.808220610540584,-23.808220610540584,[-2.8737888],23.808220610540584,-23.808220610540584,[21.24287769],23.808220610540584,-23.808220610540584,[2.73162252],4.264068278905332,-4.264068278905332,[-5.9754655],,,[-3.14218968],,
[27.42197633],[-131.69231658],[22.80627032],25.330710306689525,-131.77064354040408,48.58971958645871,[4.2024963],[2.89978615],[3.37768625],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-5.01647747],23.86976224868495,-23.86976224868495,[-2.9905537],23.86976224868495,-23.86976224868495,[21.17701177],23.86976224868495,-23.86976224868495,[2.66565883],4.269341669059374,-4.269341669059374,[-5.83824466],,,[-3.29329558],,
[27.50714139],[-131.63526407],[22.8745651],25.414747169478677,-131.80675289524945,48.625563810316365,[4.25825312],[2.85262576],[3.41473927],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-4.96348187],23.9314499101068,-23.9314499101068,[-3.10911146],23.9314499101068,-23.9314499101068,[21.10861812],23.9314499101068,-23.9314499101068,[2.64977962],4.274608553676778,-4.274608553676778,[-5.9278881],,,[-3.41968253],,
[27.59170752],[-131.58279803],[22.94840467],25.498784032267828,-131.8428622500948,48.661408034174016,[4.22830639],[2.62330183],[3.6919785],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-4.91809824],23.99328321872157,-23.99328321872157,[-3.22800477],23.99328321872157,-23.99328321872157,[21.04134157],23.99328321872157,-23.99328321872157,[2.26918185],4.279868956775041,-4.279868956775041,[-5.94466568],,,[-3.3638278],,
[27.66825183],[-131.52795002],[23.02948466],25.58282089505698,-131.87897160494018,48.69725225803167,[3.82721556],[2.74240042],[4.05399918],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-4.86458503],24.05526179966144,-24.05526179966144,[-3.34599171],24.05526179966144,-24.05526179966144,[20.97287723],24.05526179966144,-24.05526179966144,[2.67566022],4.285122902224238,-4.285122902224238,[-5.89934711],,,[-3.42321699],,
[27.7431352],[-131.47587042],[23.11576427],25.66685775784613,-131.91508095978554,48.73309648188932,[3.7441686],[2.6039801],[4.31398083],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-4.80004819],24.117385279282367,-24.117385279282367,[-3.4656639],24.117385279282367,-24.117385279282367,[20.90143956],24.117385279282367,-24.117385279282367,[3.22684233],4.29037041374829,-4.29037041374829,[-5.98360956],,,[-3.57188342],,
[27.81822965],[-131.42700918],[23.20402966],25.750894620635282,-131.9511903146309,48.76894070574697,[3.75472233],[2.44306199],[4.41326938],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-4.73447594],24.179653285170787,-24.179653285170787,[-3.58668096],24.179653285170787,-24.179653285170787,[20.82813986],24.179653285170787,-24.179653285170787,[3.27861246],4.295611514926213,-4.295611514926213,[-6.05085278],,,[-3.66498515],,
[27.89422377],[-131.37954285],[23.29097966],25.834931483424434,-131.98729966947627,48.80478492960462,[3.799706],[2.37331674],[4.34750001],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-4.67295516],24.242065446150097,-24.242065446150097,[-3.71211317],24.242065446150097,-24.242065446150097,[20.75752719],24.242065446150097,-24.242065446150097,[3.07603866],4.300846229193352,-4.300846229193352,[-6.27161032],,,[-3.53063349],,
[27.97222655],[-131.33410015],[23.37727873],25.918968346213585,-132.02340902432164,48.840629153462274,[3.90013889],[2.27213483],[4.31495341],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-4.60805761],24.30462139228687,-24.30462139228687,[-3.83283632],24.30462139228687,-24.30462139228687,[20.68595444],24.30462139228687,-24.30462139228687,[3.2448778],4.306074579842606,-4.306074579842606,[-6.03615782],,,[-3.57863733],,
[28.04885929],[-131.28776821],[23.45973434],26.003005209002737,-132.059518379167,48.876473377319925,[3.83163747],[2.31659716],[4.12278047],4.201843139457564,-1.8054677422676848,1.7922111928827296,[-4.54907714],24.367320754896756,-24.367320754896756,[-3.95608313],24.367320754896756,-24.367320754896756,[20.61805549],24.367320754896756,-24.367320754896756,[2.94902338],4.311296590025635,-4.311296590025635,[-6.1623406],,,[-3.39494746],,
[28.12243501],[-131.23945635],[23.54260033],28.314381333147665,-142.96777696790153,39.745745258411304,[3.67878582],[2.41559264],[4.14329957],4.4885988125386,-3.20518736535898,0.6120736774168805,[-2.26597145],21.470214297114346,-21.470214297114346,[-14.95102659],21.470214297114346,-21.470214297114346,[11.38303742],21.470214297114346,-21.470214297114346,[3.07507692],4.047266300582292,-4.047266300582292,[-7.53943059],,,[-4.60242415],,
[28.19205702],[-131.18656182],[23.62504435],28.40415330939844,-143.0318807152087,39.75798673195964,[3.48110055],[2.64472651],[4.12220118],4.4885988125386,-3.20518736535898,0.6120736774168805,[-2.210743],21.52558900730228,-21.52558900730228,[-15.10263514],21.52558900730228,-21.52558900730228,[11.29222611],21.52558900730228,-21.52558900730228,[2.76142293],4.052821795715803,-4.052821795715803,[-7.5804276],,,[-4.54056536],,
[28.26124137],[-131.13463761],[23.70565942],28.493925285649212,-143.09598446251587,39.770228205507976,[3.45921715],[2.59621083],[4.03075317],4.4885988125386,-3.20518736535898,0.6120736774168805,[-2.15136165],21.581125655307662,-21.581125655307662,[-15.25724559],21.581125655307662,-21.581125655307662,[11.20423069],21.581125655307662,-21.581125655307662,[2.96906706],4.058369685948912,-4.058369685948912,[-7.73052257],,,[-4.39977087],,
[28.32939519],[-131.08175377],[23.78867201],28.583697261899985,-143.16008820982304,39.78246967905631,[3.40769123],[2.64419206],[4.15062963],4.4885988125386,-3.20518736535898,0.6120736774168805,[-2.08671549],21.636823826076473,-21.636823826076473,[-15.40999799],21.636823826076473,-21.636823826076473,[11.11591559],21.636823826076473,-21.636823826076473,[3.23230825],4.063910002427351,-4.063910002427351,[-7.6376201],,,[-4.41575489],,
[28.40063531],[-131.03298708],[23.86757423],28.67346923815076,-143.22419195713022,39.79471115260465,[3.56200613],[2.43833421],[3.945111],4.4885988125386,-3.20518736535898,0.6120736774168805,[-2.02786715],21.69268310520321,-21.69268310520321,[-15.56360401],21.69268310520321,-21.69268310520321,[11.02991146],21.69268310520321,-21.69268310520321,[2.94241684],4.069442776084838,-4.069442776084838,[-7.68030077],,,[-4.3002068],,
[28.47331377],[-130.98543697],[23.94928556],28.763241214401532,-143.2882957044374,39.806952626152984,[3.63392299],[2.3775054],[4.08556646],4.4885988125386,-3.20518736535898,0.6120736774168805,[-1.97055542],21.748703078953312,-21.748703078953312,[-15.71464521],21.748703078953312,-21.748703078953312,[10.94234747],21.748703078953312,-21.748703078953312,[2.86558678],4.074968037645089,-4.074968037645089,[-7.55206028],,,[-4.37819947],,
[28.54875161],[-130.94038852],[24.03610556],28.853013190652305,-143.35239945174456,39.81919409970132,[3.77189211],[2.25242266],[4.34100017],4.4885988125386,-3.20518736535898,0.6120736774168805,[-1.90665936],21.804883334285098,-21.804883334285098,[-15.86821878],21.804883334285098,-21.804883334285098,[10.85219325],21.804883334285098,-21.804883334285098,[3.19480305],4.080485817623812,-4.080485817623812,[-7.67867809],,,[-4.50771115],,
[28.61124575],[-130.8880734],[24.12771741],28.94278516690308,-143.41650319905173,39.83143557324966,[3.12470699],[2.61575584],[4.58059248],4.4885988125386,-3.20518736535898,0.6120736774168805,[-1.84044656],21.861223458871216,-21.861223458871216,[-16.02391697],21.861223458871216,-21.861223458871216,[10.76325507],21.861223458871216,-21.861223458871216,[3.3106398],4.085996146330667,-4.085996146330667,[-7.78490964],,,[-4.44690901],,
[28.67584313],[-130.8367876],[24.21762362],29.032557143153852,-143.4806069463589,39.84367704679799,[3.22986868],[2.56429012],[4.49531031],4.4885988125386,-3.20518736535898,0.6120736774168805,[-1.76704381],21.917723041119586,-21.917723041119586,[-16.17672918],21.917723041119586,-21.917723041119586,[10.67181979],21.917723041119586,-21.917723041119586,[3.67013752],4.0914990538712175,-4.0914990538712175,[-7.64061067],,,[-4.57176396],,
[28.74047874],[-130.78936569],[24.31004799],29.122329119404625,-143.54471069366608,39.85591852034633,[3.23178058],[2.37109546],[4.62121856],4.4885988125386,-3.20518736535898,0.6120736774168805,[-1.69700321],21.974381670193907,-21.974381670193907,[-16.32759256],21.974381670193907,-21.974381670193907,[10.58032788],21.974381670193907,-21.974381670193907,[3.50202978],4.096994570148839,-4.096994570148839,[-7.54316862],,,[-4.57459519],,
[28.80426688],[-130.7455912],[24.40574588],29.2121010956554,-143.60881444097325,39.868159993894665,[3.1894072],[2.18872438],[4.78489453],4.4885988125386,-3.20518736535898,0.6120736774168805,[-1.61976933],22.03119893603364,-22.03119893603364,[-16.47738629],22.03119893603364,-22.03119893603364,[10.48595114],22.03119893603364,-22.03119893603364,[3.86169432],4.102482724866622,-4.102482724866622,[-7.48968659],,,[-4.71883694],,
[28.86702893],[-130.70309139],[24.50170977],29.301873071906172,-143.67291818828042,39.880401467443,[3.13810233],[2.12499068],[4.79819457],4.4885988125386,-3.20518736535898,0.6120736774168805,[-1.54355364],22.08817442937356,-22.08817442937356,[-16.62796249],22.08817442937356,-22.08817442937356,[10.39488575],22.08817442937356,-22.08817442937356,[3.81078453],4.107963547529245,-4.107963547529245,[-7.52880994],,,[-4.55326972],,
[28.91326675],[-130.65079073],[24.60270677],29.391645048156946,-143.7370219355876,39.89264294099134,[2.31189079],[2.61503319],[5.04984978],4.4885988125386,-3.20518736535898,0.6120736774168805,[-1.47046803],22.14530774176282,-22.14530774176282,[-16.77906507],22.14530774176282,-22.14530774176282,[10.3037902],22.14530774176282,-22.14530774176282,[3.6542805],4.113437067444822,-4.113437067444822,[-7.55512918],,,[-4.5547774],,
[28.96626371],[-130.59650184],[24.69927261],29.48141702440772,-143.80112568289476,39.90488441453967,[2.64984798],[2.71444432],[4.82829203],4.4885988125386,-3.20518736535898,0.6120736774168805,[-1.40094587],22.20259846558359,-22.20259846558359,[-16.93062611],22.20259846558359,-22.20259846558359,[10.2153852],22.20259846558359,-22.20259846558359,[3.47610795],4.118903313726733,-4.118903313726733,[-7.5780522],,,[-4.42025019],,
[29.0180827],[-130.53813163],[24.79386057],29.571189000658492,-143.86522943020194,39.91712588808801,[2.59094979],[2.91851068],[4.72939788],4.4885988125386,-3.20518736535898,0.6120736774168805,[-1.33734156],22.260046194069226,-22.260046194069226,[-17.08852871],22.260046194069226,-22.260046194069226,[10.13266722],22.260046194069226,-22.260046194069226,[3.1802156],4.124362315295428,-4.124362315295428,[-7.89512961],,,[-4.13589903],,
[29.06510127],[-130.47656403],[24.89148413],29.660960976909266,-143.9293331775091,39.929367361636345,[2.35092842],[3.07837974],[4.88117835],4.4885988125386,-3.20518736535898,0.6120736774168805,[-1.26992568],22.317650521321973,-22.317650521321973,[-17.24477738],22.317650521321973,-22.317650521321973,[10.04860712],22.317650521321973,-22.317650521321973,[3.37079394],4.129814100880215,-4.129814100880215,[-7.81243354],,,[-4.20300501],,
[29.11746524],[-130.41352685],[24.98599769],29.75073295316004,-143.99343692481628,39.94160883518468,[2.61819857],[3.15185925],[4.72567789],4.4885988125386,-3.20518736535898,0.6120736774168805,[-1.20836021],22.375411042330292,-22.375411042330292,[-17.40510075],22.375411042330292,-22.375411042330292,[9.97075778],22.375411042330292,-22.375411042330292,[3.07827343],4.1352586990210245,-4.1352586990210245,[-8.01616881],,,[-3.89246693],,
[29.16995355],[-130.35420295],[25.08132977],29.840504929410812,-144.05754067212345,39.95385030873302,[2.62441562],[2.96619507],[4.76660415],4.4885988125386,-3.20518736535898,0.6120736774168805,[-1.15099857],22.433327352985692,-22.433327352985692,[-17.56651192],22.433327352985692,-22.433327352985692,[9.8937437],22.433327352985692,-22.433327352985692,[2.86808214],4.14069613807015,-4.14069613807015,[-8.07055826],,,[-3.85070369],,
[29.21645978],[-130.29905756],[25.18127618],29.930276905661586,-144.12164441943062,39.96609178228135,[2.3253113],[2.75726923],[4.99732033],4.4885988125386,-3.20518736535898,0.6120736774168805,[-1.10006332],22.491399050099176,-22.491399050099176,[-17.72785908],22.491399050099176,-22.491399050099176,[9.81634024],22.491399050099176,-22.491399050099176,[2.54676248],4.146126446193971,-4.146126446193971,[-8.0673581],,,[-3.87017339],,
[29.26130408],[-130.24171331],[25.28082121],30.02004888191236,-144.1857481667378,39.97833325582969,[2.24221521],[2.86721253],[4.97725166],4.4885988125386,-3.20518736535898,0.6120736774168805,[-1.04312316],22.549625731417233,-22.549625731417233,[-17.88372757],22.549625731417233,-22.549625731417233,[9.73354607],22.549625731417233,-22.549625731417233,[2.84700785],4.151549651374659,-4.151549651374659,[-7.79342431],,,[-4.13970839],,
[29.31384795],[-130.18337478],[25.37849201],30.109820858163133,-144.24985191404497,39.990574729378025,[2.62719324],[2.91692638],[4.88353987],4.4885988125386,-3.20518736535898,0.6120736774168805,[-0.99035669],22.608006995637467,-22.608006995637467,[-18.03524869],22.608006995637467,-22.608006995637467,[9.64663909],22.608006995637467,-22.608006995637467,[2.63832345],4.156965781411853,-4.156965781411853,[-7.5760562],,,[-4.34534912],,
[29.36708775],[-130.12804623],[25.47841669],30.199592834413906,-144.31395566135214,40.00281620292636,[2.66199019],[2.76642783],[4.99623399],4.4885988125386,-3.20518736535898,0.6120736774168805,[-0.94621654],22.666542442423754,-22.666542442423754,[-18.18502257],22.666542442423754,-22.666542442423754,[9.55927831],22.666542442423754,-22.666542442423754,[2.20700773],4.1623748639243265,-4.1623748639243265,[-7.48869408],,,[-4.36803882],,
[29.42529658],[-130.072635],[25.57592957],30.28936481066468,-144.3780594086593,40.0150576764747,[2.91044162],[2.77056135],[4.87564415],4.4885988125386,-3.20518736535898,0.6120736774168805,[-0.90940903],22.72523167242104,-22.72523167242104,[-18.32946963],22.72523167242104,-22.72523167242104,[9.47267171],22.72523167242104,-22.72523167242104,[1.84037544],4.167776926351632,-4.167776926351632,[-7.22235296],,,[-4.33033013],,
[29.47987224],[-130.01460016],[25.67470778],30.379136786915453,-144.44216315596648,40.02729915002303,[2.72878295],[2.9017421],[4.93891028],4.4885988125386,-3.20518736535898,0.6120736774168805,[-0.87151652],22.78407428726973,-22.78407428726973,[-18.47265587],22.78407428726973,-22.78407428726973,[9.38070211],22.78407428726973,-22.78407428726973,[1.89462516],4.1731719959557205,-4.1731719959557205,[-7.15931193],,,[-4.59848001],,
[29.53159425],[-129.95233299],[25.77311395],30.468908763166226,-144.50626690327366,40.03954062357137,[2.58610008],[3.11335821],[4.92030859],4.4885988125386,-3.20518736535898,0.6120736774168805,[-0.82676885],22.843069889619677,-22.843069889619677,[-18.61851141],22.843069889619677,-22.843069889619677,[9.28608064],22.843069889619677,-22.843069889619677,[2.23738347],4.178560099822551,-4.178560099822551,[-7.2927769],,,[-4.73107326],,
[29.58752505],[-129.89275485],[25.87089343],30.558680739417,-144.57037065058083,40.051782097119705,[2.79654037],[2.97890713],[4.88897411],4.4885988125386,-3.20518736535898,0.6120736774168805,[-0.78281739],22.902218083143797,-22.902218083143797,[-18.76215091],22.902218083143797,-22.902218083143797,[9.18955812],22.902218083143797,-22.902218083143797,[2.19757319],4.183941264863675,-4.183941264863675,[-7.18197526],,,[-4.82612626],,
[29.64724419],[-129.83077265],[25.96387079],30.648452715667773,-144.634474397888,40.06402357066804,[2.98595695],[3.09911006],[4.64886806],4.4885988125386,-3.20518736535898,0.6120736774168805,[-0.74469207],22.961518472551305,-22.961518472551305,[-18.90333978],22.961518472551305,-22.961518472551305,[9.092728],22.961518472551305,-22.961518472551305,[1.90626609],4.189315517817803,-4.189315517817803,[-7.05944343],,,[-4.84150574],,
[29.70896728],[-129.77106308],[26.05660869],30.738224691918546,-144.69857814519517,40.07626504421638,[3.08615455],[2.98547832],[4.63689503],4.4885988125386,-3.20518736535898,0.6120736774168805,[-0.70218466],23.02097066360055,-23.02097066360055,[-19.04457971],23.02097066360055,-23.02097066360055,[8.99701802],23.02097066360055,-23.02097066360055,[2.1253702],4.194682885252358,-4.194682885252358,[-7.06199648],,,[-4.78549898],,
[29.76670145],[-129.7089492],[26.15147775],30.82799666816932,-144.76268189250234,40.08850651776471,[2.8867084],[3.10569428],[4.74345257],4.4885988125386,-3.20518736535898,0.6120736774168805,[-0.6549854],23.080574263111515,-23.080574263111515,[-19.18658311],23.080574263111515,-23.080574263111515,[8.90127053],23.080574263111515,-23.080574263111515,[2.35996339],4.2000433935650054,-4.2000433935650054,[-7.10017005],,,[-4.78737455],,
[29.82201998],[-129.65002389],[26.24822776],30.917768644420093,-144.82678563980951,40.10074799131305,[2.76592643],[2.9462653],[4.83750087],4.4885988125386,-3.20518736535898,0.6120736774168805,[-0.59416805],23.14032887897794,-23.14032887897794,[-19.33136088],23.14032887897794,-23.14032887897794,[8.80178059],23.14032887897794,-23.14032887897794,[3.04086736],4.205397068985168,-4.205397068985168,[-7.23888855],,,[-4.97449684],,
[29.87540181],[-129.59600595],[26.35028764],31.007540620670866,-144.8908893871167,40.112989464861386,[2.66909138],[2.700897],[5.1029936],4.4885988125386,-3.20518736535898,0.6120736774168805,[-0.52713045],23.20023412017908,-23.20023412017908,[-19.47667537],23.20023412017908,-23.20023412017908,[8.69960672],23.20023412017908,-23.20023412017908,[3.35188015],4.210743937575526,-4.210743937575526,[-7.26572456],,,[-5.10869366],,
[29.92901669],[-129.53599352],[26.44939131],31.09731259692164,-144.95499313442386,40.12523093840972,[2.68074393],[3.00062148],[4.95518382],4.4885988125386,-3.20518736535898,0.6120736774168805,[-0.46321706],23.26028959679111,-23.26028959679111,[-19.62317928],23.26028959679111,-23.26028959679111,[8.60078465],23.26028959679111,-23.26028959679111,[3.19566938],4.216084025233492,-4.216084025233492,[-7.32519516],,,[-4.94110351],,
[29.99008407],[-129.47470687],[26.54015303],31.187084573172413,-145.01909688173103,40.13747241195806,[3.05336916],[3.06433258],[4.53808604],4.4885988125386,-3.20518736535898,0.6120736774168805,[-0.39770056],23.32049491999821,-23.32049491999821,[-19.77206957],23.32049491999821,-23.32049491999821,[8.50581918],23.32049491999821,-23.32049491999821,[3.27582491],4.22141735769268,-4.22141735769268,[-7.44451471],,,[-4.74827371],,
[30.04581006],[-129.40750608],[26.6330274],31.276856549423186,-145.0832006290382,40.149713885506394,[2.78629957],[3.36003931],[4.64371839],4.4885988125386,-3.20518736535898,0.6120736774168805,[-0.34810735],23.380849702103262,-23.380849702103262,[-19.92029206],23.380849702103262,-23.380849702103262,[8.417439],23.380849702103262,-23.380849702103262,[2.47966045],4.226743960524347,-4.226743960524347,[-7.41112418],,,[-4.41900872],,
[30.09123016],[-129.33559896],[26.72781329],31.36662852567396,-145.14730437634537,40.16195535905473,[2.27100511],[3.59535616],[4.73929467],4.4885988125386,-3.20518736535898,0.6120736774168805,[-0.29853806],23.441353556538246,-23.441353556538246,[-20.0673987],23.441353556538246,-23.441353556538246,[8.32886079],23.441353556538246,-23.441353556538246,[2.47846479],4.2320638591388295,-4.2320638591388295,[-7.35533237],,,[-4.42891052],,
[30.13988689],[-129.26015041],[26.82050406],31.456400501924733,-145.21140812365255,40.174196832603066,[2.43283658],[3.77242745],[4.63453828],4.4885988125386,-3.20518736535898,0.6120736774168805,[-0.25906949],23.5020060978743,-23.5020060978743,[-20.2117174],23.5020060978743,-23.5020060978743,[8.2402655],23.5020060978743,-23.5020060978743,[1.97342818],4.237377078786952,-4.237377078786952,[-7.21593474],,,[-4.42976447],,
